ProductID,Current_Hotness,Peak_Hotness,Avg_Hotness,Current_Trend,Current_Views,Peak_CheckIn_Views,Latest_Snapshot,ProductName,Active_View_Intervals,Modification_Count,Last_Modified_At,Peak_CheckIn_Date,Demand_Score
183311,0.3039570216778482,0.3123527203721093,0.3039570216778482,0.5049606752447398,20.0,18.0,2026-08-17 19:48:55,Prasobsuk Ville Hotel Kantharalak,8,0,,2026-08-17,22.77
183312,0.39742456486601907,0.39742456486601907,0.39742456486601907,0.52138713628369,25.0,25.0,2026-08-17 14:53:50,Kong Garden View Resort,7,0,,2026-08-17,26.77
183319,0.27570916543923957,0.27586939520643117,0.27570916543923957,0.5068856815576629,12.0,4.0,2026-08-17 14:53:50,PS Sriphu Hotel Hatyai,6,0,,2026-09-10,21.55
183322,0.2904064085922792,0.29105064146484694,0.2904064085922792,0.5084453753382762,32.0,16.0,2026-08-17 12:52:22,The Chill Hotel Mahasarakham,16,0,,2026-08-18,22.81
183341,0.3816228624500422,0.4606395257308722,0.3816228624500422,0.5097350817879424,441.0,182.0,2026-08-17 23:49:11,Rua Rasada Express,58,5,2026-08-17 22:02:24,2026-08-17,29.2
183359,0.36318479719604413,0.3885031719723368,0.36318479719604413,0.5102727389207524,27.0,21.0,2026-08-17 17:22:18,At Sleep Nakhon Pathom,9,0,,2026-08-23,25.31
183360,0.31266813177195246,0.31266813177195246,0.31266813177195246,0.5023423299223002,112.0,112.0,2026-08-17 19:33:58,The Wisdom Residence Buengkan,6,0,,2026-08-17,22.94
183365,0.3048185120429522,0.3048185120429522,0.3048185120429522,0.5130521132523321,8.0,8.0,2026-08-17 12:38:18,Baan Ton Jaeng,8,0,,2026-08-20,22.97
183370,0.29924750942160305,0.29924750942160305,0.29924750942160305,0.504990600406306,24.0,24.0,2026-08-17 22:17:37,SC Resort Chachoengsao,9,2,2026-08-17 21:03:00,2026-08-17,22.65
183372,0.3291008054022066,0.34652607597444973,0.3291008054022066,0.5238460254352564,38.0,23.0,2026-08-17 14:53:50,ATK Garden Hills Hotel,12,0,,2026-08-22,24.41
183377,0.32482026965901595,0.3647720122436814,0.32482026965901595,0.5085478865995455,116.0,24.0,2026-08-17 23:18:04,The Ikon Apartment,63,0,,2026-08-18,27.2
183382,0.49573860330709985,0.5014727238031939,0.49573860330709985,0.5180572065199017,601.0,171.0,2026-08-17 18:36:16,We World Boutique Hatyai,24,4,2026-08-17 17:22:18,2026-08-30,31.77
183386,0.34018376221031943,0.36095694283732743,0.34018376221031943,0.520205930245419,103.0,92.0,2026-08-17 19:33:58,Mamuangpaa Hillside Resort,32,3,2026-08-17 19:33:58,2026-08-17,26.06
183389,0.36571890995094863,0.36571890995094863,0.36571890995094863,0.4951076258294713,39.0,39.0,2026-08-17 17:53:13,Sirimunta Hotel Chiangrai Suite & Residence,3,1,2026-08-17 17:22:18,2026-08-17,24.73
183390,0.3250664568737243,0.3354250613424768,0.3250664568737243,0.5084464096325411,316.0,234.0,2026-08-17 08:44:30,Auychai Grand Hotel,12,0,,2026-08-23,23.96
183395,0.33503400294411134,0.3366598052321131,0.33503400294411134,0.509765311466448,196.0,136.0,2026-08-17 23:18:04,Bann Lhong Rak Krabi,16,0,,2026-08-17,24.63
183396,0.3790619703779953,0.4197195239169555,0.3790619703779953,0.5090505170709129,1768.0,309.0,2026-08-17 23:33:38,Beloft Hotel Nakhonsithammarat,68,2,2026-08-17 23:33:38,2026-08-28,29.81
183404,0.30950934543333103,0.35476355472383514,0.30950934543333103,0.5075861375110177,1047.0,370.0,2026-08-17 23:03:15,O2 Hotel Lopburi,151,1,2026-08-17 14:53:50,2026-08-18,32.25
183409,0.4039708246899895,0.42164819283362037,0.4039708246899895,0.5083077942112707,683.0,237.0,2026-08-17 21:48:04,Thaimit Resort,57,6,2026-08-17 21:48:04,2026-08-18,30.02
183410,0.44994457542601984,0.4799382561982554,0.44994457542601984,0.5124815578164454,67.0,34.0,2026-08-17 14:53:50,Royal Land Maeklong Hotel,7,1,2026-08-17 13:52:19,2026-08-18,28.7
183414,0.35643764978526743,0.3967088038432112,0.35643764978526743,0.50924040097821,1226.0,261.0,2026-08-17 21:32:42,Clover Hotel Hatyai,106,0,,2026-09-12,31.3
183415,0.36747381396055306,0.4009099786755989,0.36747381396055306,0.5126823404892925,243.0,182.0,2026-08-17 19:23:15,Chaanburi Boutique Resort,30,2,2026-08-17 13:22:31,2026-08-17,26.89
183416,0.3803170605534165,0.3803170605534165,0.3803170605534165,0.5134102797473123,120.0,120.0,2026-08-17 12:52:22,Evergreen Suite Hotel,9,1,2026-08-17 12:52:22,2026-08-17,26.06
183431,0.4461851147953102,0.520014085087476,0.4461851147953102,0.5122197132444201,45122.0,3841.0,2026-08-17 23:49:11,Easy Planet Pattaya,313,27,2026-08-17 23:33:38,2026-08-18,51.26
183441,0.34963966587355433,0.3533279134655031,0.34963966587355433,0.5089394157462366,14.0,9.0,2026-08-17 14:53:50,Ruen Narisara Resort,2,0,,2026-08-18,24.29
183448,0.29267956169419884,0.3395219421689136,0.29267956169419884,0.505899380841277,29.0,16.0,2026-08-17 14:53:50,BaaiBaai Mansion,15,1,2026-08-17 14:53:50,2026-09-07,22.79
183450,0.30309988633178064,0.30309988633178064,0.30309988633178064,0.5144628096726797,6.0,6.0,2026-08-17 19:33:58,Kradangnga Boutique Inn Khun Han,6,0,,2026-08-17,22.8
183459,0.40879649610812546,0.4140450928842981,0.40879649610812546,0.5090835124881198,135.0,48.0,2026-08-17 18:07:58,Puranakhon Hotel,13,1,2026-08-17 14:53:50,2026-08-25,27.37
183462,0.42221617468473965,0.5124424627852487,0.42221617468473965,0.5132094209235678,951.0,302.0,2026-08-17 23:03:15,Eastpana 304 Executive Residence,69,8,2026-08-17 21:32:42,2026-08-18,31.63
183466,0.39338809110288,0.400468803417536,0.39338809110288,0.5024480815881078,34.0,32.0,2026-08-17 14:53:50,297 Nature Residence,10,0,,2026-08-19,26.43
183472,0.2777876837705199,0.337054538882901,0.2777876837705199,0.5069565450347756,195.0,70.0,2026-08-17 23:49:11,DD Residence,116,0,,2026-08-17,28.68
183481,0.4198519564649186,0.4198519564649186,0.4198519564649186,0.5118402333656246,259.0,259.0,2026-08-17 20:19:27,Calivefornia 2016,19,2,2026-08-17 18:36:16,2026-08-17,28.26
183492,0.4112879121236813,0.46924853994144206,0.4112879121236813,0.5086524292867938,3269.0,1411.0,2026-08-17 23:49:11,Blu Monkey Hotel Suratthani,62,8,2026-08-17 19:33:58,2026-08-18,30.82
183500,0.28743012884800057,0.28743012884800057,0.28743012884800057,0.5084033738311772,10.0,10.0,2026-08-17 14:53:50,Mosstel Phitsanulok,4,0,,2026-09-15,21.92
183502,0.3207610021575975,0.3214193344784907,0.3207610021575975,0.5274080897211224,6.0,3.0,2026-08-17 14:53:50,Hi Chiangrai Hotel,6,0,,2026-08-19,23.76
